reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm
10321,3,0.706274698,50.73463070931867,6.958194038259138e-4,0.7990377238511066
9616,5,0.70805235,54.362469992984245,7.455747865348049e-4,0.8561738536147423
9617,6,0.707207464,36.51809702933284,5.008413414772343e-4,0.5751364841280389
9618,5,0.705893361,57.10889425633723,7.832416674573912e-4,0.8994282650776397
9619,5,0.708052797,54.35890211495072,7.45525853513484e-4,0.85611766183601
9751,3,0.706384598,0,0,0
9754,5,0.707624625,0,0,0
9757,4,0.707429094,38.147142072072825,5.231834997741843e-4,0.6007928932671873
9758,5,0.707665925,50.11665759608614,6.873439763473233e-4,0.7893050457396287
8210,4,0.705909647,57.18242362248374,7.842501139366589e-4,0.9005863051883196
8215,3,0.707303634,0,0,0
8217,3,0.707155207,0,0,0
8219,4,0.705937239,57.2343378031915,7.849621107279069e-4,0.9014039200641623
8221,3,0.706059407,0,0,0
8541,3,0.707764292,0,0,0
8543,4,0.706892336,32.243729059502336,4.422188950157533e-4,0.5078179443896955
8830,4,0.705640502,49.61805330681189,6.805056780398886e-4,0.7814523496455794
9126,5,0.705959902,57.92293356400742,7.944061193876562e-4,0.9122488593429815
9177,3,0.709240884,0,0,0
8231,3,0.707657547,0,0,0
8870,5,0.70686975,31.25528756629452,4.2866253792977707e-4,0.49225062814336484
8872,3,0.707489394,0,0,0
8874,5,0.707922647,54.36415551659762,7.45597903289956e-4,0.8562003995249559
8875,3,0.707069118,0,0,0
8435,5,0.707894442,53.035631139666535,7.273773500504784e-4,0.8352769971194911
8440,7,0.708772304,0,0,0
8441,3,0.70735568,0,0,0
8443,3,0.70782386,0,0,0
8444,4,0.707899654,0,0,0
8453,3,0.708293993,0,0,0
8456,4,0.706452402,47.27284701411108,6.483414536901462e-4,0.7445168625457047
8457,5,0.708178071,47.354165517836336,6.494567272614926e-4,0.745797576551408
8458,5,0.708029608,0,0,0
8649,5,0.708114489,0,0,0
8650,3,0.707436144,0,0,0
8510,4,0.708255979,53.583254383404345,7.348879374668339e-4,0.8439017101426579
8513,3,0.707373902,0,0,0
8516,3,0.707184786,0,0,0
8520,3,0.708296983,0,0,0
8523,3,0.708303646,0,0,0
8537,3,0.7083041,0,0,0
8538,4,0.7081271,0,0,0
8539,4,0.706854528,0,0,0
8554,4,0.707281393,0,0,0
8560,4,0.708255853,46.79615361254076,6.418036605919995e-4,0.7370092488065231
8563,5,0.706309685,52.89722517898578,7.254791288216965e-4,0.8330971924723772
8579,3,0.707183746,0,0,0
8584,3,0.707191854,0,0,0
8586,5,0.706638519,31.770308015660355,4.357259819132191e-4,0.5003618681749685
8598,5,0.706700364,31.843124367812464,4.367246494906684e-4,0.5015086787749337
8600,3,0.70719566,0,0,0
8601,5,0.706666148,31.00036824639201,4.2516634988783495e-4,0.48823581320743675
8603,4,0.708113855,0,0,0
8631,7,0.708815633,0,0,0
8677,5,0.706729025,30.0996476721059,4.12813074733348e-4,0.47405004487836433
8678,3,0.706124658,54.62556716702102,7.491831328699823e-4,0.8603174644808285
8728,3,0.706194637,56.0796040018433,7.69125074486621e-4,0.8832176071772188
8729,3,0.707743293,0,0,0
8922,4,0.706080133,0,0,0
8924,4,0.705635059,49.52893397450945,6.792834170358156e-4,0.7800487776191649
8640,5,0.706314267,52.80984988903363,7.242807871502659e-4,0.8317210879885544
8645,3,0.70767592,0,0,0
8664,4,0.708178631,45.45447697227899,6.234027256309684e-4,0.7158787067331763
8665,4,0.705753789,51.21803055905206,7.024491750600473e-4,0.8066509598250504
8673,3,0.707277969,0,0,0
8674,3,0.707195242,0,0,0
8675,3,0.707183327,0,0,0
8686,5,0.707894678,53.03473495503617,7.273650589852533e-4,0.8352628827893545
8790,4,0.707299379,0,0,0
8791,5,0.707557167,47.62977595661406,6.532366915288445e-4,0.7501382632695653
8838,3,0.708238301,0,0,0
8841,4,0.707956585,0,0,0
8842,5,0.707909047,0,0,0
8843,3,0.707646605,47.006253976873815,6.446851620084861e-4,0.7403181940880768
8928,5,0.707571303,47.494802006396746,6.513855399138788e-4,0.7480125105745521
8929,4,0.70582828,54.72533561667463,7.50551445247308e-4,0.8618887532397852
8932,5,0.708152733,0,0,0
8933,3,0.707642591,0,0,0
8691,3,0.70599949,52.51255343739147,7.202034018052058e-4,0.8270388605492693
8692,5,0.708185409,47.74903709312813,6.54872343779558e-4,0.7520165492791764
8693,4,0.707316639,0,0,0
8694,5,0.706335563,51.64408541261078,7.082924665170975e-4,0.8133610490809231
8705,4,0.706297211,52.775036143445035,7.238033207853445e-4,0.831172793940782
8706,4,0.706302202,0,0,0
8708,5,0.707929268,53.4721343639318,7.333639396645141e-4,0.8421516414776794
8720,3,0.705627978,49.76602255099586,6.825350585603178e-4,0.783782769842193
8722,4,0.706276949,53.126228371027786,7.286198802637215e-4,0.8367038451032454
8733,3,0.707291057,0,0,0
8735,5,0.707903739,52.995813023973795,7.268312493469661e-4,0.8346498874690148
8736,5,0.708229653,47.34247254551693,6.492963595419588e-4,0.7456134197761141
8740,3,0.705865097,0,0,0
8763,3,0.707340452,0,0,0
8780,5,0.706797669,28.837767543089075,3.9550653939848096e-4,0.4541762464104207
8782,5,0.708132711,0,0,0
8787,4,0.705615022,49.54031525302805,6.794395099120791e-4,0.7802280254180524
8803,3,0.706154972,54.3048606582333,7.447846813857031e-4,0.8552665437345205
8813,4,0.706156324,0,0,0
8816,5,0.707929835,53.47166945198927,7.333575634527204e-4,0.8421443194143244
8901,3,0.707296806,0,0,0
8902,5,0.707959772,52.35754844597426,7.180775268513521e-4,0.8245976318698455
9053,3,0.707603738,0,0,0
9102,3,0.708326237,0,0,0
9104,3,0.708332917,0,0,0
8844,5,0.707954473,0,0,0
8848,4,0.708247651,44.74704807539915,6.137004227582732e-4,0.7047371577035203
8850,5,0.706953052,32.10587069246422,4.403281839684123e-4,0.5056467639894067
8852,3,0.707491141,0,0,0
8856,3,0.707673414,0,0,0
8864,4,0.707423327,0,0,0
9522,3,0.707325164,0,0,0
9523,3,0.70763507,0,0,0
9119,3,0.708434497,0,0,0
9243,3,0.707255465,0,0,0
9365,5,0.706438551,0,0,0
9477,3,0.707657192,0,0,0
9478,3,0.707256324,0,0,0
8883,3,0.707900023,47.57538881254352,6.524907783402814e-4,0.749281700815137
8887,3,0.707485976,0,0,0
9015,3,0.707718075,0,0,0
9016,5,0.707051327,30.429850860631042,4.1734177204657744e-4,0.47925053220780195
9115,3,0.709365579,0,0,0
9149,3,0.705564615,0,0,0
8889,3,0.708961545,0,0,0
8890,5,0.706366551,50.29795880025763,6.898305007200404e-4,0.7921604228161399
8897,4,0.707433763,0,0,0
8898,3,0.707209188,0,0,0
8904,4,0.70818942,0,0,0
8907,5,0.706371157,50.197900059776074,6.884582070386623e-4,0.7905845621638004
8916,3,0.707475059,0,0,0
8945,3,0.707698087,0,0,0
8985,4,0.707937745,0,0,0
8986,5,0.708240397,47.430816095160466,6.505079807794726e-4,0.7470047737258164
9549,5,0.707381776,0,0,0
9492,3,0.706009988,49.66047082235622,6.810874292020669e-4,0.7821203981678235
9635,5,0.707557399,0,0,0
8958,3,0.70841644,0,0,0
8959,3,0.705897656,54.69056142959909,7.500745214226711e-4,0.8613410822130894
8963,5,0.706388119,49.814151138040245,6.831951363863709e-4,0.7845407640584997
8966,5,0.705980611,57.86919503960435,7.936691019404047e-4,0.9114025122301354
8974,3,0.706265117,53.31323791717091,7.311846938651569e-4,0.8396491248855062
8975,3,0.706234162,54.77027616667181,7.511677995258246e-4,0.8625965379280015
8977,3,0.705858276,0,0,0
8988,4,0.708274687,44.211639495459025,6.063573579978001e-4,0.6963048177600835
8999,3,0.707857081,47.22660303897879,6.477072230914956e-4,0.7437885497519595
9163,3,0.707782604,46.42944190785619,6.367742533377798e-4,0.7312337758854813
9381,4,0.707960587,0,0,0
9436,3,0.706357909,0,0,0
9574,3,0.70732941,0,0,0
9696,3,0.707339152,0,0,0
9697,3,0.707336705,0,0,0
9003,3,0.706272903,53.19168984285359,7.295176765354707e-4,0.837734821079937
9004,5,0.705973319,57.89396662672216,7.940088413006632e-4,0.9117926487564105
9007,3,0.707632432,46.4817471373417,6.374916133163338e-4,0.7320575495274552
9028,4,0.707929335,0,0,0
9029,3,0.707761901,0,0,0
9031,5,0.707089188,0,0,0
9033,3,0.708893315,0,0,0
9048,3,0.707788517,0,0,0
9063,3,0.707809967,0,0,0
9070,3,0.70629204,52.86833731781796,7.250829352542147e-4,0.832642227283674
9071,3,0.708380335,0,0,0
9072,5,0.705971837,57.89822437057834,7.940672357493905e-4,0.911859705477077
9074,5,0.708249134,46.864420554924486,6.427399335575527e-4,0.7380844091357486
9081,3,0.708434122,0,0,0
9082,3,0.705812052,0,0,0
9087,3,0.705824739,39.62248208451038,5.434176119287891e-4,0.6240285472763539
9094,5,0.707659502,50.6371348556182,6.944822598307984e-4,0.7975022270132153
9097,3,0.707404126,0,0,0
9270,3,0.709226668,0,0,0
9457,3,0.705978239,50.1049253003988,6.871830693124923e-4,0.7891202696466425
9681,3,0.708542377,0,0,0
9746,3,0.708556833,45.99964658002699,6.30879661722622e-4,0.7244647765714209
9161,5,0.707135355,30.630927248454647,4.2009951070245754e-4,0.4824173556773037
9418,4,0.709015847,0,0,0
9469,4,0.707909686,0,0,0
9470,4,0.708382056,0,0,0
9120,4,0.708295705,0,0,0
9129,4,0.707938976,0,0,0
9130,3,0.707327395,0,0,0
9131,3,0.707400054,0,0,0
9135,3,0.705913088,40.13171363591724,5.504016618677627e-4,0.6320486158973435
9137,3,0.705904867,0,0,0
9199,3,0.707418921,0,0,0
9233,3,0.707399943,0,0,0
9798,4,0.707359147,35.31254083810453,4.843072822255712e-4,0.5561497513668847
9167,3,0.708898228,0,0,0
9169,5,0.708016657,53.74649926568443,7.371268215402504e-4,0.8464727117907188
9171,5,0.70826683,47.0671483968983,6.455203217099636e-4,0.7412772419433844
9173,3,0.707403112,0,0,0
9338,3,0.707403414,0,0,0
9351,3,0.707436614,0,0,0
9353,3,0.70752829800000006,44.11559357120964,6.050400996120236e-4,0.6947921563762426
9323,3,0.706335163,0,0,0
9462,5,0.708025994,53.68893330984391,7.363373113277268e-4,0.8455660851003688
9464,5,0.705942806,57.23372365493295,7.849536877578537e-4,0.901394247625046
9527,3,0.70726674,0,0,0
9189,3,0.708450617,0,0,0
9193,4,0.707339214,0,0,0
9195,3,0.707401779,0,0,0
9201,4,0.708946593,0,0,0
9206,4,0.707990479,0,0,0
9210,3,0.705901865,0,0,0
9212,3,0.709328656,0,0,0
9215,4,0.708341302,43.01716230139799,5.899752458697514e-4,0.6774925720614213
9217,5,0.707187434,0,0,0
9221,3,0.707436948,0,0,0
9224,5,0.708036378,54.12596952801477,7.423312108895527e-4,0.8524491237689366
9238,7,0.708850119,0,0,0
9241,3,0.707396858,0,0,0
9253,5,0.707934545,0,0,0
9265,3,0.708471983,0,0,0
9313,3,0.709253281,0,0,0
9630,3,0.70939862,0,0,0
10242,3,0.70754605,0,0,0
10244,3,0.707556714,0,0,0
9276,3,0.707257936,0,0,0
9278,5,0.705941959,0,0,0
9286,3,0.706330276,51.74850488326671,7.097245670922631e-4,0.8150055884220428
9289,3,0.706220667,53.165936298208976,7.291644697449514e-4,0.8373292193557059
9300,3,0.707444021,40.0896656957676,5.498249793880052e-4,0.6313863879492918
9302,5,0.707305001,37.747695237597064,5.177051341225738e-4,0.5945018631570496
9304,3,0.708416004,0,0,0
9307,3,0.70623597,52.65969013051973,7.222213639872903e-4,0.829356168603521
9310,3,0.704744835,8.61794535019613,1.1819409172670621e-4,0.13572708307166503
9318,3,0.707429155,0,0,0
9320,3,0.708730391,0,0,0
9329,3,0.708944141,0,0,0
9330,3,0.707370531,0,0,0
9339,3,0.709136664,0,0,0
9345,3,0.707743069,45.384197593680476,6.224388523429602e-4,0.7147718518310333
9362,3,0.708960169,0,0,0
9367,3,0.709201556,0,0,0
9369,3,0.706390468,0,0,0
9376,5,0.705948307,57.22946107398462,7.848952269689851e-4,0.9013271147232971
10694,4,0.706969062,26.198108003679103,3.5930392391993226e-4,0.412603310515874
10702,3,0.707709089,0,0,0
10885,3,0.706620801,0,0,0
10886,3,0.709182762,0,0,0
12481,4,0.706126726,58.88760223904779,8.076364351103019e-4,0.9274417690300749
12482,3,0.706426926,45.87822887625427,6.292144324093923e-4,0.7225525260178763
12483,3,0.706443092,45.79678176445317,6.28097394993638e-4,0.7212697865178953
12487,3,0.707661385,0,0,0
12835,7,0.709538179,0,0,0
12856,4,0.707759934,45.21648159242939,6.20138647406588e-4,0.7121304329418157
9377,3,0.706492894,0,0,0
9379,3,0.707582786,44.185540825786084,6.059994178587159e-4,0.6958937805391664
9380,3,0.705909663,50.32057134821526,6.901406291159484e-4,0.7925165558676261
9387,3,0.709369187,0,0,0
9388,3,0.707450851,0,0,0
9390,3,0.708511577,0,0,0
9392,3,0.707475256,0,0,0
9400,3,0.707594429,0,0,0
9402,3,0.708435014,42.657909979762636,5.850481431636018e-4,0.6718345796141636
9405,3,0.706611919,0,0,0
9406,3,0.707486329,43.46214122215183,5.960780786493574e-4,0.684500703174822
9423,3,0.708776342,0,0,0
9439,5,0.708025404,53.692838282257625,7.363908675582321e-4,0.8456275858982565
9443,4,0.708420245,39.44452568690182,5.409769611788024e-4,0.6212258487467326
9444,3,0.708966761,0,0,0
9445,3,0.706569026,0,0,0
9449,3,0.7064064,14.34494326314249,1.9673918445301737e-4,0.22592360786907892
9450,4,0.708974135,0,0,0
9451,3,0.708429239,0,0,0
9591,3,0.707331732,0,0,0
9592,3,0.707334086,0,0,0
9602,3,0.706492178,0,0,0
9605,5,0.708767708,52.25243442874923,7.166359006529015e-4,0.82294215386805325
9607,3,0.706399376,0,0,0
9608,7,0.708903442,0,0,0
9614,3,0.706396796,0,0,0
10297,5,0.705842866,0,0,0
10300,4,0.706769989,24.94603388575476,3.4213187685662417e-4,0.3928839504004688
9712,3,0.707284312,0,0,0
9760,5,0.707651951,50.556169906010695,6.933718352119721e-4,0.7962270812569218
9779,5,0.70768079,50.59965032539491,6.939681639734323e-4,0.7969118698293648
10171,5,0.707829399,51.311327663106134,7.037287337049802e-4,0.8081203290630444
9640,3,0.706458577,0,0,0
9641,6,0.707249623,0,0,0
9829,3,0.706030354,46.450014255959715,6.370564006362338e-4,0.7315577771046308
9646,3,0.706028311,48.818076117390234,6.695340863827631e-4,0.7688532246764708
9684,3,0.707336868,0,0,0
9912,3,0.706839088,0,0,0
9914,3,0.708561353,0,0,0
10291,3,0.708999768,53.37802288747803,7.320732119993335e-4,0.8406694463994353
10292,3,0.706359276,0,0,0
10295,5,0.70884264,54.99453220791675,7.542434443613502e-4,0.8661284259944165
10461,3,0.706727306,0,0,0
10462,5,0.705824639,0,0,0
9651,3,0.707329577,0,0,0
9653,5,0.707504653,46.3366185007702,6.355011913902174e-4,0.7297718670693308
9665,3,0.70853277,0,0,0
9667,3,0.706150367,0,0,0
9669,4,0.707363553,36.523051286042595,5.009092885166034e-4,0.5752145104770906
9676,3,0.706026352,47.83766331756672,6.560878418681422e-4,0.7534123551746537
9678,4,0.708250947,0,0,0
9832,3,0.707441684,0,0,0
9952,3,0.707363463,0,0,0
10047,3,0.708551906,46.837268632446204,6.423675481819734e-4,0.7376567838622045
10383,3,0.70592999,35.29006888812071,4.8399908211409036e-4,0.555795832642839
10384,3,0.707407076,0,0,0
10385,7,0.708906386,0,0,0
9700,5,0.708793829,52.830765453171054,7.24567641615654e-4,0.8320504946389582
9705,5,0.707604615,47.96030916945869,6.577699150862196e-4,0.7553439482692603
9708,4,0.707898525,0,0,0
9735,5,0.708031993,54.15523560526817,7.427325916454994e-4,0.8529100456171428
9737,3,0.707433865,39.69191925246998,5.44369934398422e-4,0.6251221379039272
9742,5,0.707631013,50.30242692558515,6.898917805255332e-4,0.7922307929093418
9743,3,0.706855198,0,0,0
9748,6,0.707357244,39.80499184203992,5.459207114665431e-4,0.6269029582890714
9750,3,0.7065624,0,0,0
9762,5,0.708080262,0,0,0
9764,3,0.707413515,0,0,0
9963,5,0.708812591,53.12397399120186,7.285889617135214e-4,0.8366683400744392
9964,3,0.708547832,0,0,0
10056,3,0.705891495,36.55243983524531,5.013123489607151e-4,0.5756773611795382
10057,3,0.706429602,48.63085258123107,6.669663379338023e-4,0.7659045746894216
9927,6,0.707482566,46.21174969678316,6.337886306495169e-4,0.7278052639124168
9929,3,0.706774486,0,0,0
9975,4,0.707296773,33.97240933256598,4.6592753860282156e-4,0.5350435441692437
9977,4,0.708179462,0,0,0
10086,3,0.709096346,52.039213794768266,7.1371160511067e-4,0.8195840663512567
10137,4,0.708810796,51.734604224205945,7.0953392121261e-4,0.8147866620039206
10139,3,0.709095276,52.12288871873622,7.148591967043518e-4,0.8209018924565424
10594,3,0.707342864,33.722535583760504,4.6250054996616947e-4,0.5311081937250943
9987,3,0.708535371,46.3998184712651,6.363679714411758e-4,0.7307672258581044
10035,3,0.705748668,35.069966845879804,4.809804088790292e-4,0.5523293673825558
10230,3,0.70637699,50.068629215910114,6.866852728465078e-4,0.7885486297168929
9782,3,0.707375369,0,0,0
9789,3,0.709119933,52.76437148704106,7.236570562958376e-4,0.8310048324781766
9790,5,0.707750285,49.89250374996219,0.00068426973310568265,0.7857747671804816
9792,3,0.706020474,0,0,0
9803,3,0.706409945,0,0,0
9814,5,0.707763977,51.05963231218563,7.002767620127708e-4,0.8041562895600135
9822,3,0.707726352,0,0,0
9826,7,0.708930825,61.67068265647806,8.458060508102978e-4,0.9712734912865969
9839,5,0.707793058,0,0,0
9843,3,0.706661342,26.902670597880128,3.689669157935471e-4,0.4236997171263121
9844,4,0.708239032,0,0,0
9847,5,0.708811469,53.065140243267706,7.27782063883774e-4,0.8357417464759901
9855,3,0.70743638,0,0,0
9859,3,0.707455498,0,0,0
9864,3,0.706271951,53.206864618193926,7.297257967678027e-4,0.8379738140080095
9865,3,0.70668258,27.61123746924297,3.786848258504331e-4,0.43485918852039623
9869,3,0.706712031,27.478377571423035,3.7686266821173643e-4,0.4327667307876619
9880,5,0.708008654,53.78863284308977,7.377046785247471e-4,0.8471362884703356
9916,3,0.706814371,0,0,0
10186,3,0.709088445,52.20060923409254,7.159251242947214e-4,0.8221259404651434
10604,3,0.707357671,35.036589633461446,4.8052264439505424e-4,0.5518036978060478
10651,5,0.707852805,0,0,0
9897,3,0.709096601,51.83823530149929,7.109552090669208e-4,0.8164187846578754
9901,3,0.706012896,44.66507322043403,6.125761474080228e-4,0.7034461065889545
9905,3,0.706550489,0,0,0
9906,3,0.709212007,0,0,0
9924,3,0.708588559,47.6309271155187,6.532524795358041e-4,0.750156393280134
9926,6,0.707400812,42.29596772921966,5.800841484035894e-4,0.6661342225208717
9944,5,0.708276102,47.74418759250903,6.548058334574672e-4,0.7519401727710137
9949,3,0.709191919,0,0,0
9956,3,0.706724591,26.792608453819312,3.674574266262172e-4,0.421966309317031
9958,3,0.708555982,0,0,0
9967,5,0.705853745,55.28208527221416,7.581872003120757e-4,0.8706572013648148
9970,5,0.708826653,53.94058000147554,7.397886156635978e-4,0.8495293582509718
9974,3,0.706789248,25.481495040446866,3.4947566267354475e-4,0.4013171183623533
9981,4,0.707286399,33.898087406048845,4.649082222526811e-4,0.533873021743709
9982,3,0.70930574,0,0,0
9993,3,0.708543422,46.404936235789535,6.364381609707048e-4,0.73084782734982
10345,3,0.707431704,38.296830309201525,5.252364560776488e-4,0.6031503864944049
10352,3,0.707501012,0,0,0
10739,3,0.705459202,0,0,0
10740,3,0.707496106,0,0,0
11571,4,0.706175114,45.36575465944803,6.221859097015533e-4,0.7144813875074697
11970,3,0.707776398,51.14259085179305,7.014145284804649e-4,0.8054628330734908
11140,3,0.706607456,0,0,0
11698,3,0.706524578,0,0,0
11853,4,0.707724577,0,0,0
11854,7,0.708273555,0,0,0
11856,5,0.706348661,37.95867270814577,5.205986649461053e-4,0.5978246222960086
12035,3,0.707111208,0,0,0
10000,5,0.70801343,53.76429039977162,7.373708248204726e-4,0.8467529106822256
10006,3,0.706807225,0,0,0
10014,5,0.708874059,53.55635343592102,7.345189941833507e-4,0.8434780375634748
10026,5,0.708073234,0,0,0
10027,3,0.706442079,48.393102783862304,6.637056278438306e-4,0.7621601686638012
10040,3,0.705804824,35.08385892984422,4.8117093715225944e-4,0.5525481587484391
10043,3,0.706806679,25.237940468531956,3.4613534079360684e-4,0.39748129088010703
10046,3,0.706790659,27.28835458195152,3.7425652559477636e-4,0.42977399121581733
10069,5,0.708856386,54.686999210577845,7.50025666014028e-4,0.8612849795601518
10076,3,0.708553244,47.37921725556501,6.498003088539366e-4,0.7461921252691847
10078,3,0.709496448,0,0,0
10079,3,0.708548473,46.40479411958215,6.364362118638854e-4,0.7308455891111795
10080,5,0.707829804,0,0,0
10098,5,0.708845245,54.67824487975591,7.499056014118371e-4,0.8611471044938313
10116,3,0.706524514,0,0,0
10119,3,0.706165186,0,0,0
10135,5,0.707835652,0,0,0
10142,3,0.706544092,0,0,0
10144,3,0.706269513,0,0,0
10145,3,0.706571117,0,0,0
10152,5,0.705850658,55.25795439067871,7.578562481523963e-4,0.8702771555383837
10158,3,0.70663429,0,0,0
10175,3,0.706841374,25.889738832535876,3.5507467754870045e-4,0.4077466948832923
10176,5,0.708854751,54.899743565453846,7.529434294451898e-4,0.8646355659881135
10190,3,0.70896887,52.907614969140525,7.256216235534069e-4,0.8332608249687702
10191,5,0.708859457,54.41427042775344,7.462852233140837e-4,0.8569896770653873
10202,3,0.707083524,25.92401393714277,3.55544756516857e-4,0.4082865056828774
10203,4,0.708835468,52.66494466684889,7.222934293257941e-4,0.8294389241629809
10288,3,0.709061832,53.95691844381392,7.400126954498975e-4,0.8497866781840198
10302,5,0.70784762,0,0,0
10307,3,0.70615079,0,0,0
10309,5,0.707837838,52.38971106397752,7.18518633317914e-4,0.8251041723673936
10313,3,0.706377696,47.97036882402946,6.57907882047805e-4,0.7555023813430518
10529,5,0.707940384,0,0,0
10564,3,0.709373329,0,0,0
10661,3,0.709173211,0,0,0
10698,5,0.705797505,54.17046881440931,7.42941513290434e-4,0.8531499588399043
10699,4,0.706403294,47.433555005107735,6.505455446024471e-4,0.7470479097916456
10327,3,0.709008471,53.50355069988968,7.337948109619096e-4,0.8426464285141585
10328,3,0.706630289,0,0,0
10329,3,0.707626116,0,0,0
10330,5,0.708053263,54.3551608738627,7.454745428385654e-4,0.8560587397009406
10332,3,0.706603328,0,0,0
10335,3,0.709197018,0,0,0
10343,3,0.706496805,0,0,0
10353,3,0.707480163,0,0,0
10424,3,0.709023783,53.90227773358273,7.3926330463171e-4,0.8489261222260412
10465,3,0.707340223,33.82852864050497,4.639542320866954e-4,0.5327775160325802
10363,3,0.704885415,9.994964325989146,1.3707974260062256e-4,0.15741424414358626
10456,4,0.708185771,0,0,0
10459,5,0.705828504,0,0,0
10506,3,0.707835075,0,0,0
10819,3,0.706656231,0,0,0
11059,7,0.708896839,0,0,0
10468,4,0.708175726,0,0,0
10614,3,0.708636226,0,0,0
10536,3,0.708241684,0,0,0
10538,5,0.707832036,51.311844530482475,7.037358224793466e-4,0.8081284693909851
10541,3,0.70673395,0,0,0
10587,4,0.708151698,49.27502448410239,6.75801078684857e-4,0.7760498668467289
10712,4,0.706402218,47.454253510617576,6.508294221346689e-4,0.7473738979086079
10360,3,0.709673477,0,0,0
10369,3,0.706333861,51.67797134447862,7.087572080275948e-4,0.8138947306607771
10373,3,0.707503672,0,0,0
10374,3,0.706414743,47.919047647384915,6.572040182364954e-4,0.7546941058988811
10376,5,0.707858439,53.1022540952272,7.282910759330013e-4,0.8363262657161709
10377,3,0.70739678,37.564053875771386,5.151865147669814e-4,0.59160963010624
10388,3,0.707528741,0,0,0
10389,3,0.709050695,54.04329134398401,7.411972894651256e-4,0.8511469956750397
10395,4,0.707058213,25.210443569300562,3.4575822410303956e-4,0.39704823244511617
10400,5,0.7088338,54.626927524984794,7.492017900170652e-4,0.8603388892417029
10402,3,0.707469726,0,0,0
10405,3,0.707471002,0,0,0
10407,5,0.708809715,53.802289804046346,7.378919821139921e-4,0.8473513768004347
10410,5,0.70582727,0,0,0
10413,3,0.70746589,0,0,0
10417,3,0.707501409,0,0,0
10418,5,0.708009324,0,0,0
10421,3,0.706659297,0,0,0
10429,3,0.707391102,0,0,0
10431,3,0.709199016,0,0,0
10432,3,0.708910496,50.50661468718576,6.926921913013504e-4,0.7954466185098549
10438,3,0.707427601,0,0,0
10441,4,0.706447288,47.367996896024145,6.496464229622433e-4,0.7460154118404481
10442,3,0.70919561,0,0,0
10444,3,0.709009493,53.63909059416843,7.356537244321193e-4,0.8447810944632619
10452,3,0.707409405,0,0,0
10480,5,0.708781802,53.55628006600847,7.345179879237586e-4,0.8434768820346557
10485,3,0.709217291,0,0,0
10494,3,0.705193552,21.8328245862902,2.994345829480507e-4,0.343852911093833
10500,5,0.705823283,0,0,0
10502,3,0.709322815,0,0,0
10505,5,0.708013907,53.76172879967787,7.373356927809731e-4,0.8467125671322735
10511,4,0.708163252,0,0,0
10667,3,0.708506968,42.49051149608814,5.827522929428893e-4,0.669198161422066
10876,3,0.708103144,0,0,0
11029,5,0.707666697,50.12486258503376,6.874565067912845e-4,0.7894342690256025
11030,3,0.706610606,0,0,0
11817,4,0.706517996,42.380816087218335,5.812478335049259e-4,0.6674705294556005
10513,4,0.708152194,0,0,0
10519,3,0.707523171,0,0,0
10522,4,0.706441853,0,0,0
10524,3,0.708675176,0,0,0
10532,4,0.706426622,0,0,0
10533,3,0.709369387,0,0,0
10626,4,0.706411937,47.972186879132174,6.579328164565118e-4,0.7555310145387762
10803,3,0.707499436,41.02102160376382,5.625984144872903e-4,0.6460546430329717
10835,6,0.708219752,54.53767529199931,7.47977706295989e-4,0.8589332241152146
10545,5,0.708003588,53.81185499053843,7.380231675049047e-4,0.8475020223207823
10867,3,0.708616471,45.92003631056988,6.297878163803458e-4,0.7232109661541017
10906,7,0.708904358,0,0,0
10985,6,0.708235701,53.33091353226417,7.314271128161673e-4,0.8399275044273365
10559,6,0.708204732,54.29291430073613,7.446208385187037e-4,0.8550783963060403
10569,4,0.706420941,47.79947984179869,6.555641600560653e-4,0.7528109900491003
10575,3,0.706017113,54.38625453430351,7.459009886797631e-4,0.8565484448060624
10577,3,0.707546809,36.46657345610567,5.001347018209546e-4,0.5743250210681815
10579,3,0.707427883,0,0,0
10591,3,0.709680115,0,0,0
10608,5,0.705810717,54.90745380262015,7.530491744275304e-4,0.8647569972525099
10613,3,0.709640608,0,0,0
10619,3,0.709215403,0,0,0
10622,4,0.706886685,26.392977781712542,3.6197653966344275e-4,0.41567238388272937
10623,3,0.707567253,0,0,0
10631,4,0.707030506,25.396796427234733,3.483140313040801e-4,0.39998316981146853
10639,3,0.709376721,49.81975054961591,6.832719316477117e-4,0.7846289511807428
10640,4,0.706847392,25.384289440769013,3.481424994777011e-4,0.3997861928381845
10641,3,0.706858392,25.161655058204218,3.450890954973912e-4,0.3962798448504599
10644,3,0.705701135,0,0,0
10646,3,0.708647098,0,0,0
10648,3,0.709487967,0,0,0
10649,3,0.707525073,0,0,0
10653,5,0.707858781,53.10227729598342,7.282913941286032e-4,0.8363266311131231
10731,5,0.70800246,53.81666107023925,7.380890823142846e-4,0.8475777149774766
10996,5,0.707673995,0,0,0
11130,5,0.707515631,0,0,0
11131,3,0.709182566,0,0,0
11136,4,0.708183679,0,0,0
11137,3,0.709144886,0,0,0
10656,3,0.706374612,50.121674005378694,6.87412775801946e-4,0.7893840509517882
10658,3,0.709149993,0,0,0
10662,4,0.706407162,0,0,0
10663,4,0.706953217,26.565641847713376,3.643446067171917e-4,0.4183917316016207
10664,3,0.707416317,0,0,0
10670,3,0.706786187,0,0,0
