reachid,Str_Order,avg_rescale,n_years
2773,1,0,6
2776,1,0,6
2777,2,0,6
2995,1,0,6
2996,1,0,6
2997,1,0,6
2839,1,0,6
2840,2,0,6
2841,2,0,6
2842,1,0,6
2843,2,0,6
2845,1,0,6
2846,1,0,6
2847,1,0,6
2392,1,0,6
2393,1,0,6
2394,2,0,6
2397,2,0,6
2401,1,0,6
2402,1,0,6
2404,1,0,6
2405,2,0,6
2417,1,0,6
2418,1,0,6
2420,1,0,6
2421,2,0,6
2430,2,0,6
2431,1,0,6
2432,1,0,6
2433,2,0,6
2434,1,0,6
2435,1,0,6
2436,1,0,6
2443,1,0,6
2444,1,0,6
2445,2,0,6
2446,1,0,6
2447,2,0,6
2448,1,0,6
2455,1,0,6
2456,1,0,6
2457,1,0,6
2581,1,0,6
2582,1,0,6
2800,1,0,6
2801,2,0,6
2869,1,0,6
2870,2,0,6
2871,1,0,6
2972,1,0,6
3034,2,0,6
3036,1,0,6
2458,2,0,6
2459,1,0,6
2460,2,0,6
2461,1,0,6
2462,2,0,6
2463,1,0,6
2464,2,0,6
2465,1,0,6
2466,1,0,6
2467,1,0,6
2468,1,0,6
2486,2,0,6
2650,1,0,6
2651,2,0,6
2652,1,0,6
2942,1,0,6
2943,1,0,6
3409,1,0,6
3410,2,0,6
3411,1,0,6
2780,1,0,6
2857,2,0,6
2858,1,0,6
2859,2,0,6
2860,1,0,6
2862,1,0,6
2863,2,0,6
2864,2,0,6
2488,2,0,6
2489,2,0,6
2491,1,0,6
2492,1,0,6
2493,1,0,6
2498,2,0,6
2499,1,0,6
2500,2,0,6
2502,2,0,6
2503,1,0,6
2504,1,0,6
2506,1,0,6
2507,1,0,6
2509,1,0,6
2511,2,0,6
2512,2,0,6
2513,1,0,6
2515,1,0,6
2516,1,0,6
2517,1,0,6
2518,1,0,6
2519,1,0,6
2520,2,0,6
2521,1,0,6
2522,2,0,6
2523,2,0,6
2524,2,0,6
2525,1,0,6
2526,1,0,6
2533,2,0,6
2534,1,0,6
2535,1,0,6
2536,1,0,6
2537,1,0,6
2539,1,0,6
2540,1,0,6
2542,1,0,6
2543,1,0,6
2544,1,0,6
2548,1,0,6
2549,1,0,6
2550,2,0,6
2551,2,0,6
2552,2,0,6
2554,1,0,6
2555,1,0,6
2556,1,0,6
2557,1,0,6
2559,2,0,6
2560,2,0,6
2561,1,0,6
2562,2,0,6
2563,1,0,6
2564,1,0,6
2565,1,0,6
2575,2,0,6
2576,2,0,6
2577,2,0,6
2608,1,0,6
2609,1,0,6
2610,2,0,6
2668,2,0,6
2669,1,0,6
2670,1,0,6
2737,1,0,6
2738,1,0,6
2739,1,0,6
2740,1,0,6
2741,2,0,6
2742,2,0,6
2743,1,0,6
2744,1,0,6
2745,2,0,6
2747,1,0,6
2748,2,0,6
2617,1,0,6
2618,1,0,6
2619,1,0,6
2620,2,0,6
2621,1,0,6
2622,1,0,6
3055,2,0,6
3056,1,0,6
3116,1,0,6
2797,1,0,6
2798,2,0,6
2578,2,0,6
2580,1,0,6
2584,1,0,6
2585,1,0,6
2586,1,0,6
2824,2,0,6
2825,1,0,6
2826,1,0,6
2917,1,0,6
2918,1,0,6
2919,1,0,6
2982,1,0,6
3100,2,0,6
3101,1,0,6
2607,1,0,6
2611,1,0,6
2612,1,0,6
2613,1,0,6
2614,1,0,6
2616,1,0,6
2628,1,0,6
2629,1,0,6
2630,1,0,6
2631,2,0,6
2633,1,0,6
2634,1,0,6
2635,1,0,6
2636,1,0,6
2637,1,0,6
2639,1,0,6
2641,1,0,6
2642,1,0,6
2643,1,0,6
2644,2,0,6
2645,1,0,6
2646,2,0,6
2647,1,0,6
2648,1,0,6
2653,2,0,6
2654,1,0,6
2655,1,0,6
2656,1,0,6
2657,1,0,6
2658,1,0,6
2661,2,0,6
2662,1,0,6
2664,1,0,6
2665,1,0,6
2666,1,0,6
2667,1,0,6
2672,1,0,6
2674,2,0,6
2675,1,0,6
2676,2,0,6
2678,1,0,6
2679,1,0,6
2680,1,0,6
2681,2,0,6
2682,1,0,6
2683,1,0,6
2684,2,0,6
2685,2,0,6
2686,2,0,6
2687,1,0,6
2689,1,0,6
2690,2,0,6
2693,1,0,6
2695,2,0,6
2696,1,0,6
2697,2,0,6
2698,1,0,6
2699,1,0,6
2700,1,0,6
2702,1,0,6
2703,1,0,6
2704,1,0,6
2705,1,0,6
2706,2,0,6
2715,2,0,6
2716,2,0,6
2717,1,0,6
2718,1,0,6
2720,1,0,6
2721,1,0,6
2722,1,0,6
2723,1,0,6
2724,1,0,6
2749,1,0,6
2750,1,0,6
2758,2,0,6
2759,1,0,6
2760,1,0,6
2762,1,0,6
2765,1,0,6
2767,1,0,6
2768,1,0,6
2769,1,0,6
2770,1,0,6
2771,1,0,6
2772,1,0,6
3178,1,0,6
3179,2,0,6
3180,2,0,6
2782,1,0,6
2785,1,0,6
2786,1,0,6
2787,1,0,6
2792,3,0,6
2794,4,0,6
2795,3,0,6
2805,7,0,6
2807,4,0,6
2811,4,0,6
2816,3,0,6
2821,3,0,6
2833,5,0,6
2838,3,2.5275933096439404e-4,6
2902,6,0,6
2978,6,0,6
2979,3,0,6
3104,3,0,6
2873,7,0,6
2876,6,0,6
2877,6,0,6
2965,5,2.1535145490178092e-4,6
2891,4,0,6
2896,5,0,6
2897,4,0,6
2898,3,3.6300233024826246e-4,6
2999,6,0,6
3334,4,3.4062470311982314e-4,6
3335,3,0,6
3191,4,3.714140370816552e-4,6
3192,4,3.3770227897687903e-4,6
3196,4,3.5225921590146376e-4,6
3197,3,0,6
2901,6,0,6
2908,4,0,6
2910,4,0,6
2911,3,3.684921496592867e-4,6
2912,5,4.1008437112694375e-4,6
2914,6,0,6
2922,6,0,6
2924,7,0,6
2926,6,0,6
2951,3,3.531891742678395e-4,6
2954,7,0,6
2962,4,0,6
2970,6,0,6
2991,3,3.8704024200276446e-4,6
3003,7,0,6
3006,3,0,6
3012,3,0,6
3017,3,2.4716068635169153e-4,6
3042,7,0,6
3092,3,0,6
3093,3,0,6
3221,4,3.9923520081860513e-4,6
3047,3,3.6358098219927434e-4,6
3268,3,0,6
3272,4,0,6
3274,5,0,6
3373,3,3.5145404524848715e-4,6
3376,3,0,6
3864,5,0,6
3825,3,0,6
4979,3,0,6
4986,4,0,6
4308,6,0,6
4990,3,0,6
4313,3,3.829736491073852e-4,6
3064,6,0,6
3068,3,0,6
3072,7,0,6
3073,3,0,6
3074,5,0,6
3075,3,0,6
3085,5,0,6
3088,4,3.373251805058845e-4,6
3094,4,3.927516808422757e-4,6
3096,7,0,6
3118,4,3.906658621100886e-4,6
3122,7,0,6
3130,4,3.661133406773319e-4,6
3133,4,3.661097789903352e-4,6
3138,3,0,6
3140,5,0,6
3141,4,0,6
3145,4,0,6
3150,5,4.008110333759938e-4,6
3156,6,0,6
3160,3,0,6
3161,4,3.4065957522224434e-4,6
3166,4,0,6
3167,3,1.3467231404686164e-4,6
3168,6,0,6
3169,3,0,6
3172,5,2.1787666774509843e-4,6
3173,6,0,6
3176,4,3.891604974891891e-4,6
3200,3,0,6
3203,4,3.7479346367692997e-4,6
3204,3,0,6
3205,3,0,6
3211,3,0,6
3215,3,0,6
3226,3,0,6
3231,3,3.5325369982478e-4,6
3254,4,4.0409350836821895e-4,6
3350,3,3.690105538484272e-4,6
4284,6,0,6
3419,3,1.36998435633703e-4,6
3477,7,0,6
3259,7,0,6
3261,5,0,6
3288,3,0,6
3291,4,3.723975750350703e-4,6
3293,7,0,6
3297,3,3.662233596221799e-4,6
3304,4,3.415145258164495e-4,6
3314,5,3.818404264512397e-4,6
3321,3,0,6
3326,3,0,6
3327,4,3.7107837103553286e-4,6
3508,3,0,6
3510,7,0,6
3513,3,0,6
2788,2,0,6
2789,1,0,6
2790,1,0,6
2791,2,0,6
2793,1,0,6
2796,1,0,6
2803,2,0,6
2804,1,0,6
2806,2,0,6
2808,1,0,6
2809,2,0,6
2810,2,0,6
2812,1,0,6
2813,2,0,6
2814,2,0,6
2815,1,0,6
2817,2,0,6
2818,1,0,6
2819,1,0,6
2820,1,0,6
2822,1,0,6
2823,1,0,6
2827,2,0,6
2828,1,0,6
2829,2,0,6
2830,1,0,6
2831,1,0,6
2832,1,0,6
2834,1,0,6
2835,1,0,6
2836,1,0,6
2837,2,0,6
2848,2,0,6
2849,1,0,6
2850,1,0,6
2851,2,0,6
2852,1,0,6
2853,2,0,6
2866,1,0,6
2867,2,0,6
2868,2,0,6
2903,2,0,6
2904,1,0,6
2977,1,0,6
3103,1,0,6
3113,1,0,6
3114,2,0,6
3184,1,0,6
3185,1,0,6
3186,1,0,6
2872,1,0,6
2874,1,0,6
2875,1,0,6
2966,2,0,6
2967,1,0,6
2890,1,0,6
2892,1,0,6
2893,1,0,6
2894,1,0,6
2895,1,0,6
2992,1,0,6
2993,1,0,6
2994,1,0,6
2998,2,0,6
3000,2,0,6
3187,1,0,6
3188,1,0,6
3189,1,0,6
3331,1,0,6
3332,2,0,6
3333,2,0,6
3336,1,0,6
3124,2,0,6
3125,2,0,6
3126,1,0,6
3190,2,0,6
3193,2,0,6
3194,1,0,6
3195,1,0,6
3198,1,0,6
3307,2,0,6
3308,1,0,6
3309,1,0,6
3370,1,0,6
3371,1,0,6
3372,1,0,6
2899,1,0,6
2900,1,0,6
2905,1,0,6
2906,1,0,6
2907,2,0,6
2909,2,0,6
2913,1,0,6
2915,1,0,6
2916,2,0,6
2920,1,0,6
2921,1,0,6
2923,1,0,6
2925,1,0,6
2927,2,0,6
2928,1,0,6
2949,1,0,6
2950,2,0,6
2952,1,0,6
2953,2,0,6
2955,1,0,6
2956,2,0,6
2957,2,0,6
2958,1,0,6
2959,1,0,6
2960,1,0,6
2961,1,0,6
2963,1,0,6
2964,1,0,6
2968,2,0,6
2969,2,0,6
2974,1,0,6
2975,2,0,6
2976,2,0,6
2983,2,0,6
2984,1,0,6
2985,1,0,6
2986,1,0,6
2987,1,0,6
2988,1,0,6
2989,2,0,6
2990,1,0,6
3002,2,0,6
3004,1,0,6
3005,1,0,6
3007,1,0,6
3008,1,0,6
3009,1,0,6
3010,1,0,6
3011,2,0,6
3013,1,0,6
3014,1,0,6
3015,1,0,6
3016,1,0,6
3018,1,0,6
3019,2,0,6
3020,1,0,6
3021,2,0,6
3031,2,0,6
3032,2,0,6
3033,2,0,6
3037,1,0,6
3038,1,0,6
3039,1,0,6
3040,1,0,6
3041,2,0,6
3043,2,0,6
3044,2,0,6
3045,2,0,6
3091,2,0,6
3220,2,0,6
3222,2,0,6
3223,1,0,6
3224,1,0,6
3225,1,0,6
3280,2,0,6
3281,1,0,6
3282,1,0,6
3340,1,0,6
3341,1,0,6
3342,1,0,6
3046,1,0,6
3048,1,0,6
3049,2,0,6
3050,1,0,6
3051,2,0,6
3052,1,0,6
3053,2,0,6
3054,2,0,6
3269,1,0,6
3270,1,0,6
3271,1,0,6
3273,1,0,6
3275,1,0,6
3366,1,0,6
3367,2,0,6
3368,1,0,6
3369,1,0,6
3374,1,0,6
3375,1,0,6
3810,1,0,6
3862,1,0,6
3863,1,0,6
3634,2,0,6
3635,2,0,6
3636,2,0,6
3637,2,0,6
3820,1,0,6
3821,2,0,6
3822,1,0,6
3823,1,0,6
3824,2,0,6
3826,1,0,6
3827,1,0,6
3910,2,0,6
3911,1,0,6
3912,2,0,6
3913,1,0,6
3914,1,0,6
3915,2,0,6
3919,2,0,6
3920,2,0,6
4980,1,0,6
4981,1,0,6
4982,2,0,6
4983,1,0,6
4984,2,0,6
4985,1,0,6
4988,1,0,6
4989,2,0,6
4312,2,0,6
4314,2,0,6
4315,1,0,6
3058,1,0,6
3059,1,0,6
3060,1,0,6
3065,2,0,6
3066,1,0,6
3067,1,0,6
3069,1,0,6
3070,1,0,6
3071,1,0,6
3076,1,0,6
3077,2,0,6
3078,1,0,6
3082,2,0,6
3083,2,0,6
3084,1,0,6
3086,1,0,6
3087,1,0,6
3089,1,0,6
3090,2,0,6
3095,1,0,6
3097,1,0,6
3098,1,0,6
3099,1,0,6
3352,1,0,6
3353,1,0,6
3354,1,0,6
3562,1,0,6
3563,2,0,6
3564,1,0,6
3119,1,0,6
3120,1,0,6
3121,1,0,6
3123,1,0,6
3127,1,0,6
3128,1,0,6
3129,1,0,6
3131,1,0,6
3132,1,0,6
3134,2,0,6
3135,1,0,6
3136,2,0,6
3137,1,0,6
3139,1,0,6
3146,1,0,6
3147,1,0,6
3148,1,0,6
3149,2,0,6
3151,2,0,6
3152,1,0,6
3153,2,0,6
3154,2,0,6
3155,2,0,6
3157,2,0,6
3158,2,0,6
3159,1,0,6
3162,1,0,6
3170,2,0,6
3171,1,0,6
3174,1,0,6
3175,1,0,6
3177,1,0,6
3181,1,0,6
3182,2,0,6
3183,1,0,6
3199,1,0,6
3201,1,0,6
3202,2,0,6
3206,1,0,6
3207,1,0,6
3208,1,0,6
3209,1,0,6
3210,2,0,6
3212,2,0,6
3213,1,0,6
3214,1,0,6
3216,1,0,6
3227,1,0,6
3228,1,0,6
3229,2,0,6
3230,1,0,6
3232,1,0,6
3233,2,0,6
3234,1,0,6
3243,1,0,6
3244,1,0,6
3245,1,0,6
3246,2,0,6
3253,2,0,6
3255,2,0,6
3349,2,0,6
3351,2,0,6
3703,1,0,6
3704,2,0,6
3705,1,0,6
4282,1,0,6
4283,1,0,6
3415,1,0,6
3416,2,0,6
3417,1,0,6
3418,1,0,6
3420,1,0,6
3475,2,0,6
3476,1,0,6
3553,1,0,6
3554,1,0,6
3555,2,0,6
3256,2,0,6
3257,1,0,6
3258,1,0,6
3260,1,0,6
3262,2,0,6
3263,1,0,6
3264,2,0,6
3265,2,0,6
3266,2,0,6
3267,2,0,6
3276,1,0,6
3286,2,0,6
3287,1,0,6
3289,2,0,6
3290,2,0,6
3292,1,0,6
3294,1,0,6
3295,2,0,6
3296,1,0,6
3298,1,0,6
3299,1,0,6
3300,2,0,6
3301,2,0,6
3302,1,0,6
3303,1,0,6
3305,2,0,6
3306,1,0,6
3310,2,0,6
3311,2,0,6
3312,2,0,6
3313,1,0,6
3315,1,0,6
3316,1,0,6
3317,1,0,6
3318,2,0,6
3319,1,0,6
3320,1,0,6
3322,2,0,6
3323,2,0,6
3324,1,0,6
3325,2,0,6
3723,2,0,6
3505,1,0,6
3506,2,0,6
3507,1,0,6
3509,1,0,6
3511,1,0,6
3512,2,0,6
3514,1,0,6
3515,1,0,6
3516,1,0,6
3517,1,0,6
3518,1,0,6
3519,1,0,6
3577,1,0,6
3578,1,0,6
3579,1,0,6
3344,3,0,6
3797,3,0,6
3798,4,2.8300263878575983e-4,6
3853,3,0,6
3358,3,3.6406766237117856e-4,6
3360,3,0,6
3362,3,2.8454493407537826e-4,6
4169,6,0,6
3585,4,3.569268223684856e-4,6
3874,4,2.580391271080614e-4,6
3936,3,0,6
3432,7,0,6
3433,5,2.192464871954013e-4,6
3435,3,3.8258424592460674e-4,6
3436,3,3.5053796436484747e-4,6
3441,3,0,6
3445,3,2.9771721308310864e-4,6
3446,7,0,6
3474,3,0,6
3493,7,0,6
3498,3,0,6
3525,3,3.974548601986635e-4,6
3532,7,0,6
3536,3,0,6
3541,5,3.774937619388632e-4,6
3542,3,3.6878313333333555e-4,6
3547,3,3.5047201820947115e-4,6
3550,5,2.2151749134419535e-4,6
3566,3,0,6
3743,5,0,6
3744,3,0,6
3745,7,0,6
3847,3,3.428154894664033e-4,6
3848,3,0,6
3568,3,4.033663585313401e-4,6
3571,5,0,6
3594,3,0,6
3595,3,0,6
3596,3,0,6
3598,3,0,6
3603,5,3.760016259981444e-4,6
3618,3,3.5063255166035214e-4,6
3620,3,0,6
3622,3,3.6829298065740087e-4,6
3623,3,0,6
3628,5,3.706464408841699e-4,6
3630,3,0,6
3633,3,3.673963283492691e-4,6
3808,3,0,6
3642,3,0,6
3647,5,3.6491380666698654e-4,6
3650,3,0,6
3653,3,0,6
3655,7,0,6
3656,5,0,6
3657,3,0,6
3663,3,0,6
3664,3,0,6
3667,3,0,6
3673,3,3.492934885142182e-4,6
3676,3,0,6
3678,3,0,6
3679,3,2.2264613706995397e-4,6
3685,3,0,6
3686,4,4.1103254523142926e-4,6
3690,3,1.3901467051029637e-4,6
3696,3,0,6
3716,4,2.9995285154769903e-4,6
3805,6,0,6
3807,3,0,6
3812,3,3.572776897363646e-4,6
4083,3,3.4335130947528875e-4,6
4085,3,3.5693590905614905e-4,6
4086,3,3.43674440977653e-4,6
3729,5,2.270280603068568e-4,6
3892,3,0,6
3893,4,2.5148227334802187e-4,6
3895,3,0,6
3971,3,0,6
3977,4,2.5123598758427346e-4,6
4129,5,2.3206669903330342e-4,6
3731,3,0,6
3733,3,3.095541929839149e-4,6
3754,5,0,6
3755,3,0,6
3758,3,0,6
3761,5,0,6
3768,3,3.194241324866075e-4,6
3943,3,2.251410749943321e-4,6
3945,3,0,6
3946,4,1.9669529783416972e-4,6
3951,3,3.4265901886643585e-4,6
4087,3,0,6
4089,3,3.436918725708452e-4,6
4094,5,3.341275052982257e-4,6
4095,3,0,6
3771,3,0,6
3772,3,0,6
3773,3,0,6
3774,3,2.290460030261636e-4,6
3786,3,1.5094037720135992e-4,6
3789,3,0,6
3898,3,0,6
4005,5,3.3579531500992034e-4,6
4008,3,0,6
4009,4,1.962978181726613e-4,6
4010,4,1.9664422255109696e-4,6
4014,3,3.318036233995941e-4,6
4363,3,0,6
3790,3,0,6
3815,3,0,6
3819,3,3.425549076629051e-4,6
3828,3,3.47897034243671e-4,6
3829,3,0,6
3830,5,0,6
3831,3,3.628169724157257e-4,6
3838,3,3.656286684849129e-4,6
3843,3,0,6
3883,3,0,6
3884,3,3.14894179462133e-4,6
4495,3,0,6
4496,3,3.8312859908965483e-4,6
3981,3,0,6
3983,3,0,6
4238,3,3.555992749385721e-4,6
4442,3,0,6
4446,4,0,6
3859,3,0,6
3860,3,0,6
3877,3,0,6
3880,4,0,6
3881,3,0,6
3887,3,3.1899771228988247e-4,6
3888,5,0,6
3921,7,0,6
3928,3,3.824152760600696e-4,6
3931,3,3.425775418494209e-4,6
3932,3,0,6
3343,2,0,6
3345,1,0,6
3424,1,0,6
3425,1,0,6
3426,2,0,6
3427,1,0,6
3428,1,0,6
3429,1,0,6
3724,1,0,6
3725,2,0,6
3726,1,0,6
3793,1,0,6
3794,1,0,6
3795,1,0,6
3796,1,0,6
3854,1,0,6
3855,1,0,6
3359,1,0,6
3361,1,0,6
3363,1,0,6
3364,1,0,6
3365,1,0,6
3377,2,0,6
3378,1,0,6
3916,1,0,6
3917,1,0,6
3918,1,0,6
4165,1,0,6
4166,1,0,6
4167,1,0,6
4168,1,0,6
4170,2,0,6
3580,1,0,6
3581,1,0,6
3582,2,0,6
3583,1,0,6
3584,1,0,6
3643,1,0,6
3644,1,0,6
3645,2,0,6
3875,2,0,6
3876,1,0,6
3934,1,0,6
3935,2,0,6
4123,1,0,6
4124,2,0,6
4125,1,0,6
3421,1,0,6
3422,1,0,6
3423,2,0,6
3430,2,0,6
3431,1,0,6
3434,2,0,6
3437,2,0,6
3438,2,0,6
3439,1,0,6
3440,2,0,6
3442,1,0,6
3443,1,0,6
3444,1,0,6
3447,1,0,6
3448,2,0,6
3449,1,0,6
3450,1,0,6
3451,1,0,6
3452,2,0,6
3453,1,0,6
3457,1,0,6
3458,1,0,6
3459,1,0,6
3460,2,0,6
3461,1,0,6
3462,1,0,6
3469,1,0,6
3470,1,0,6
3471,1,0,6
3472,1,0,6
3473,2,0,6
3478,1,0,6
3479,2,0,6
3480,2,0,6
3490,1,0,6
3491,1,0,6
3492,2,0,6
3494,1,0,6
3495,2,0,6
3496,1,0,6
3497,1,0,6
3499,2,0,6
3500,1,0,6
3501,1,0,6
3520,2,0,6
3521,1,0,6
3522,1,0,6
3523,1,0,6
3524,1,0,6
3529,1,0,6
3530,2,0,6
3531,1,0,6
3533,1,0,6
3534,1,0,6
3535,2,0,6
3537,2,0,6
3538,1,0,6
3539,1,0,6
3540,1,0,6
3543,1,0,6
3544,1,0,6
3545,1,0,6
3546,2,0,6
3548,1,0,6
3549,1,0,6
3551,1,0,6
3552,2,0,6
3565,2,0,6
3567,1,0,6
3742,1,0,6
3739,1,0,6
3740,1,0,6
3741,2,0,6
3748,1,0,6
3749,1,0,6
3750,2,0,6
3849,2,0,6
3569,1,0,6
3570,1,0,6
3572,1,0,6
3573,1,0,6
3574,2,0,6
3575,2,0,6
3576,1,0,6
3592,2,0,6
3593,2,0,6
3597,1,0,6
3599,1,0,6
3600,1,0,6
3601,2,0,6
3602,2,0,6
3604,2,0,6
3605,1,0,6
3606,1,0,6
3607,2,0,6
3608,1,0,6
3609,1,0,6
3616,1,0,6
3617,2,0,6
3619,1,0,6
3621,2,0,6
3624,1,0,6
3625,1,0,6
3626,1,0,6
3627,1,0,6
3629,1,0,6
3631,1,0,6
3632,1,0,6
3809,1,0,6
3638,1,0,6
3639,1,0,6
3640,1,0,6
3641,1,0,6
3646,1,0,6
3648,1,0,6
3649,2,0,6
3651,1,0,6
3652,1,0,6
3654,2,0,6
3661,2,0,6
3662,1,0,6
3665,1,0,6
3666,1,0,6
3668,1,0,6
3669,2,0,6
3670,2,0,6
3671,1,0,6
3672,1,0,6
3674,2,0,6
3675,2,0,6
3677,1,0,6
3680,1,0,6
3681,1,0,6
3682,1,0,6
3683,2,0,6
3684,1,0,6
3687,1,0,6
3688,1,0,6
3689,1,0,6
3694,2,0,6
3695,2,0,6
3715,2,0,6
3717,1,0,6
3718,1,0,6
3719,1,0,6
3720,1,0,6
3806,2,0,6
3811,1,0,6
3813,1,0,6
4081,1,0,6
4082,1,0,6
4084,1,0,6
4096,2,0,6
4097,1,0,6
4098,2,0,6
4498,2,0,6
4499,2,0,6
4500,1,0,6
3727,1,0,6
3728,1,0,6
3844,1,0,6
3845,1,0,6
3846,1,0,6
3894,1,0,6
3896,1,0,6
3897,2,0,6
3970,2,0,6
3972,2,0,6
3973,1,0,6
3974,1,0,6
3975,1,0,6
3976,1,0,6
3978,1,0,6
4130,2,0,6
4131,1,0,6
3730,2,0,6
3732,1,0,6
3734,2,0,6
3735,1,0,6
3736,1,0,6
3737,1,0,6
3738,1,0,6
3751,1,0,6
3752,1,0,6
3753,1,0,6
3756,1,0,6
3757,1,0,6
3759,1,0,6
3760,1,0,6
3762,2,0,6
3766,2,0,6
3767,1,0,6
3944,2,0,6
3947,1,0,6
3948,1,0,6
3949,1,0,6
3950,1,0,6
3952,1,0,6
3953,1,0,6
3954,1,0,6
4088,1,0,6
4090,2,0,6
4091,1,0,6
4092,2,0,6
4093,1,0,6
3769,1,0,6
3770,1,0,6
3775,1,0,6
3776,1,0,6
3777,2,0,6
3778,2,0,6
3779,1,0,6
3780,1,0,6
3781,2,0,6
3782,1,0,6
3783,1,0,6
3784,1,0,6
3785,1,0,6
3787,1,0,6
3788,2,0,6
3899,1,0,6
3900,1,0,6
3901,1,0,6
3902,2,0,6
3903,1,0,6
4003,1,0,6
4004,1,0,6
4006,1,0,6
4007,1,0,6
4011,1,0,6
4012,2,0,6
4013,1,0,6
4364,2,0,6
4365,1,0,6
3791,1,0,6
3792,2,0,6
3799,2,0,6
3800,2,0,6
3801,1,0,6
3802,2,0,6
3803,1,0,6
3804,1,0,6
3814,1,0,6
3816,2,0,6
3817,1,0,6
3818,2,0,6
3832,1,0,6
3833,1,0,6
3834,1,0,6
3835,1,0,6
3836,1,0,6
3837,1,0,6
3839,1,0,6
3840,1,0,6
3841,1,0,6
3842,1,0,6
3851,1,0,6
3852,1,0,6
3885,1,0,6
4000,1,0,6
4001,2,0,6
4208,1,0,6
4209,1,0,6
4497,1,0,6
4501,1,0,6
4502,1,0,6
4503,1,0,6
3856,1,0,6
3857,2,0,6
3858,2,0,6
3904,2,0,6
3905,1,0,6
3906,1,0,6
3979,1,0,6
3982,1,0,6
3984,2,0,6
4237,1,0,6
4239,1,0,6
4438,1,0,6
4439,1,0,6
4440,2,0,6
4441,1,0,6
4443,2,0,6
4444,1,0,6
4445,1,0,6
3861,1,0,6
3868,2,0,6
3869,2,0,6
3870,2,0,6
3871,2,0,6
3872,2,0,6
3873,2,0,6
3878,1,0,6
3879,1,0,6
3882,1,0,6
3886,1,0,6
3889,1,0,6
3890,1,0,6
3891,1,0,6
3907,2,0,6
3908,1,0,6
3909,1,0,6
3925,1,0,6
3926,1,0,6
3927,1,0,6
3929,1,0,6
3930,1,0,6
3933,2,0,6
3937,2,0,6
3938,2,0,6
3939,1,0,6
3940,1,0,6
3941,1,0,6
3942,1,0,6
3963,2,0,6
3964,1,0,6
3966,5,0,6
3969,4,4.1293672063527837e-4,6
3995,6,0,6
3998,3,0,6
4021,4,1.8274442704001157e-4,6
4022,4,2.4232248566570083e-4,6
4023,3,3.622291408391621e-4,6
4024,3,3.489371829230477e-4,6
4035,7,0,6
4037,6,0,6
4038,3,3.4240892896163124e-4,6
4041,5,0,6
4042,3,0,6
4050,3,0,6
4054,3,3.5704567650524197e-4,6
4058,3,0,6
4061,6,0,6
4066,3,0,6
4070,3,0,6
4071,3,0,6
4076,3,3.4305382378123524e-4,6
4079,3,0,6
4246,3,0,6
4516,6,0,6
4571,4,0,6
4332,3,0,6
4335,3,3.444610934125921e-4,6
4425,3,4.034458790815288e-4,6
4426,3,0,6
4661,3,4.3233160707414756e-4,6
4666,4,2.3438007024341557e-4,6
4995,3,0,6
5153,5,3.2586870299189516e-4,6
5222,3,2.490783426257239e-4,6
5049,3,0,6
5058,4,4.284110174731508e-4,6
5173,6,2.4683739210988294e-4,6
5664,4,0,6
5665,4,2.8234823643911983e-4,6
4604,3,4.1007479243732395e-4,6
4607,3,0,6
4608,7,0,6
4808,3,0,6
5188,4,0,6
5192,4,3.418855454318908e-4,6
5743,4,3.8212240853370257e-4,6
5745,3,3.7728393119864777e-4,6
5748,4,0,6
6134,3,0,6
7750,5,3.915860164839368e-4,6
7756,5,4.0804563735242306e-4,6
4210,3,3.635054042107249e-4,6
4273,5,3.320049371167399e-4,6
4274,5,0,6
4275,3,3.859728767609905e-4,6
4318,4,2.3941029144603838e-4,6
4319,3,0,6
4430,4,0,6
4225,3,3.6422896113711203e-4,6
4231,3,3.5297488059068255e-4,6
4455,5,3.313778109858155e-4,6
4380,3,0,6
4601,4,3.585865786298014e-4,6
4127,3,0,6
4128,3,3.46311841167392e-4,6
4177,6,0,6
4178,3,3.827487002511419e-4,6
4236,5,0,6
4133,5,3.333848611576371e-4,6
4134,3,3.484840711325495e-4,6
4137,3,3.437513162284249e-4,6
4138,3,0,6
4149,4,0,6
4150,5,1.66764478760129e-4,6
4151,5,1.669360911669118e-4,6
4152,4,0,6
4155,3,3.9006029471569034e-4,6
4157,3,3.5542644445182945e-4,6
4158,5,1.6517417867727288e-4,6
4162,5,1.647228669486918e-4,6
4171,4,2.431206413480188e-4,6
4172,3,3.620922752304313e-4,6
4181,5,1.6581132513306625e-4,6
4184,5,0,6
4185,4,3.6281285857810483e-4,6
4192,5,1.650920445032939e-4,6
4196,3,0,6
4198,3,3.764900574822079e-4,6
4200,3,3.4390685778781907e-4,6
4203,4,0,6
4259,3,3.8664529272514525e-4,6
4366,3,0,6
4217,6,0,6
4220,6,0,6
4223,4,0,6
4224,4,0,6
4244,3,0,6
4254,6,2.063891482153645e-4,6
4263,3,3.7507333476227695e-4,6
4265,3,0,6
4289,3,3.6147854087982746e-4,6
4321,4,4.138285579096386e-4,6
4326,3,4.0005907194301776e-4,6
4557,3,0,6
4291,3,3.6274288099912694e-4,6
4292,5,0,6
4294,5,0,6
4295,3,3.6236225716278e-4,6
4300,3,0,6
4309,6,2.1301524037881578e-4,6
4329,3,0,6
4330,4,3.589650340495295e-4,6
4340,7,0,6
4344,3,0,6
4346,3,0,6
4575,4,0,6
