fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian,file.id
2017_yk_056,NA,NA,0.72447115,NA,NA,56,6/16/17,167,2017_yukon_king_yk056.exp
2017_yk_057,NA,NA,0.70593769,NA,NA,57,6/16/17,167,2017_yukon_king_yk057.exp
2017_yk_058,NA,NA,0.71211885,NA,NA,58,6/17/17,168,2017_yukon_king_yk058.exp
2017_yk_059,NA,NA,0.71412499,NA,NA,59,6/17/17,168,2017_yukon_king_yk059.exp
2017_yk_060,NA,NA,0.72451557,NA,NA,60,6/18/17,169,2017_yukon_king_yk060.exp
2017_yk_061,NA,NA,0.72204833,NA,NA,61,6/18/17,169,2017_yukon_king_yk061.exp
2017_yk_062,NA,NA,0.71459416,NA,NA,62,6/18/17,169,2017_yukon_king_yk062.exp
2017_yk_064,NA,NA,0.71694679,NA,NA,64,6/18/17,169,2017_yukon_king_yk064.exp
2017_yk_065,NA,NA,0.71273856,NA,NA,65,6/18/17,169,2017_yukon_king_yk065.exp
2017_yk_066,NA,NA,0.71227946,NA,NA,66,6/18/17,169,2017_yukon_king_yk066.exp
2017_yk_068,NA,NA,0.73076988,NA,NA,68,6/18/17,169,2017_yukon_king_yk068.exp
2017_yk_070_a,NA,NA,0.72021957,NA,NA,70,6/19/17,170,2017_yukon_king_yk070_a.exp
2017_yk_071,NA,NA,0.72665936,NA,NA,71,6/19/17,170,2017_yukon_king_yk071.exp
2017_yk_072,NA,NA,0.70768391,NA,NA,72,6/19/17,170,2017_yukon_king_yk072.exp
2017_yk_074,NA,NA,0.70660223,NA,NA,74,6/19/17,170,2017_yukon_king_yk074.exp
2017_yk_075,NA,NA,0.71402258,NA,NA,75,6/19/17,170,2017_yukon_king_yk075.exp
2017_yk_076,NA,NA,0.71010346,NA,NA,76,6/19/17,170,2017_yukon_king_yk076.exp
2017_yk_077,NA,NA,0.70725253,NA,NA,77,6/19/17,170,2017_yukon_king_yk077.exp
2017_yk_079,NA,NA,0.71179221,NA,NA,79,6/19/17,170,2017_yukon_king_yk079.exp
2017_yk_080,NA,NA,0.70844361,NA,NA,80,6/19/17,170,2017_yukon_king_yk080.exp
2017_yk_081,NA,NA,0.70725742,NA,NA,81,6/19/17,170,2017_yukon_king_yk081.exp
2017_yk_083,NA,NA,0.71282072,NA,NA,83,6/19/17,170,2017_yukon_king_yk083.exp
2017_yk_086,NA,NA,0.71184381,NA,NA,86,6/20/17,171,2017_yukon_king_yk086.exp
2017_yk_087,NA,NA,0.71095768,NA,NA,87,6/20/17,171,2017_yukon_king_yk087.exp
2017_yk_088,NA,NA,0.71210433,NA,NA,88,6/20/17,171,2017_yukon_king_yk088.exp
2017_yk_091,NA,NA,0.70673325,NA,NA,91,6/20/17,171,2017_yukon_king_yk091.exp
2017_yk_092,NA,NA,0.71380319,NA,NA,92,6/20/17,171,2017_yukon_king_yk092.exp
2017_yk_093,NA,NA,0.71242593,NA,NA,93,6/20/17,171,2017_yukon_king_yk093.exp
2017_yk_094,NA,NA,0.72232313,NA,NA,94,6/20/17,171,2017_yukon_king_yk094.exp
2017_yk_095,NA,NA,0.72458111,NA,NA,95,6/20/17,171,2017_yukon_king_yk095.exp
2017_yk_098,NA,NA,0.71490465,NA,NA,98,6/21/17,172,2017_yukon_king_yk098.exp
2017_yk_101,NA,NA,0.71430016,NA,NA,101,6/13/17,164,2017_yukon_king_yk101.exp
2017_yk_102,NA,NA,0.71672944,NA,NA,102,6/13/17,164,2017_yukon_king_yk102.exp
2017_yk_103,NA,NA,0.70618303,NA,NA,103,6/13/17,164,2017_yukon_king_yk103.exp
2017_yk_104,NA,NA,0.72255468,NA,NA,104,6/13/17,164,2017_yukon_king_yk104.exp
2017_yk_105,NA,NA,0.71173701,NA,NA,105,6/13/17,164,2017_yukon_king_yk105.exp
2017_yk_108,NA,NA,0.71600865,NA,NA,108,6/13/17,164,2017_yukon_king_yk108.exp
2017_yk_109,NA,NA,0.70770326,NA,NA,109,6/13/17,164,2017_yukon_king_yk109.exp
2017_yk_110,NA,NA,0.7219524,NA,NA,110,6/13/17,164,2017_yukon_king_yk110.exp
2017_yk_112,NA,NA,0.7231777,NA,NA,112,6/13/17,164,2017_yukon_king_yk112.exp
2017_yk_114,NA,NA,0.72405633,NA,NA,114,6/13/17,164,2017_yukon_king_yk114.exp
2017_yk_115,NA,NA,0.7217364,NA,NA,115,6/13/17,164,2017_yukon_king_yk115.exp
2017_yk_116,NA,NA,0.70705514,NA,NA,116,6/13/17,164,2017_yukon_king_yk116.exp
2017_yk_117,NA,NA,0.71254506,NA,NA,117,6/13/17,164,2017_yukon_king_yk117.exp
2017_yk_118,NA,NA,0.72310833,NA,NA,118,6/13/17,164,2017_yukon_king_yk118.exp
2017_yk_119,NA,NA,0.7247689,NA,NA,119,6/13/17,164,2017_yukon_king_yk119.exp
2017_yk_120,NA,NA,0.70843445,NA,NA,120,6/13/17,164,2017_yukon_king_yk120.exp
2017_yk_123,NA,NA,0.72394875,NA,NA,123,6/13/17,164,2017_yukon_king_yk123.exp
2017_yk_124,NA,NA,0.71896858,NA,NA,124,6/13/17,164,2017_yukon_king_yk124.exp
2017_yk_125,NA,NA,0.70718942,NA,NA,125,6/13/17,164,2017_yukon_king_yk125.exp
2017_yk_128,NA,NA,0.72222063,NA,NA,128,6/13/17,164,2017_yukon_king_yk128.exp
2017_yk_129,NA,NA,0.70745129,NA,NA,129,6/13/17,164,2017_yukon_king_yk129.exp
2017_yk_131,NA,NA,0.70997414,NA,NA,131,6/14/17,165,2017_yukon_king_yk131.exp
2017_yk_132,NA,NA,0.72308694,NA,NA,132,6/14/17,165,2017_yukon_king_yk132.exp
2017_yk_133,NA,NA,0.71448904,NA,NA,133,6/14/17,165,2017_yukon_king_yk133.exp
2017_yk_134,NA,NA,0.70688461,NA,NA,134,6/14/17,165,2017_yukon_king_yk134.exp
2017_yk_135,NA,NA,0.72213058,NA,NA,135,6/14/17,165,2017_yukon_king_yk135.exp
2017_yk_138,NA,NA,0.72418415,NA,NA,138,6/14/17,165,2017_yukon_king_yk138.exp
2017_yk_139,NA,NA,0.71372627,NA,NA,139,6/14/17,165,2017_yukon_king_yk139.exp
2017_yk_140,NA,NA,0.72690707,NA,NA,140,6/14/17,165,2017_yukon_king_yk140.exp
2017_yk_142,NA,NA,0.72104747,NA,NA,142,6/14/17,165,2017_yukon_king_yk142.exp
2017_yk_144,NA,NA,0.71333782,NA,NA,144,6/14/17,165,2017_yukon_king_yk144.exp
2017_yk_145,NA,NA,0.71230561,NA,NA,145,6/14/17,165,2017_yukon_king_yk145.exp
2017_yk_146,NA,NA,0.7070308,NA,NA,146,6/14/17,165,2017_yukon_king_yk146.exp
2017_yk_147,NA,NA,0.72310891,NA,NA,147,6/14/17,165,2017_yukon_king_yk147.exp
2017_yk_148,NA,NA,0.71609546,NA,NA,148,6/14/17,165,2017_yukon_king_yk148.exp
2017_yk_149,NA,NA,0.71471187,NA,NA,149,6/14/17,165,2017_yukon_king_yk149.exp
2017_yk_158,NA,NA,0.70995902,NA,NA,158,6/14/17,165,2017_yukon_king_yk158.exp
2017_yk_159,NA,NA,0.70963291,NA,NA,159,6/14/17,165,2017_yukon_king_yk159.exp
2017_yk_160,NA,NA,0.72245542,NA,NA,160,6/14/17,165,2017_yukon_king_yk160.exp
2017_yk_161,NA,NA,0.71442528,NA,NA,161,6/15/17,166,2017_yukon_king_yk161.exp
2017_yk_163,NA,NA,0.71596221,NA,NA,163,6/15/17,166,2017_yukon_king_yk163.exp
2017_yk_164,NA,NA,0.71036741,NA,NA,164,6/15/17,166,2017_yukon_king_yk164.exp
2017_yk_165,NA,NA,0.71614914,NA,NA,165,6/15/17,166,2017_yukon_king_yk165.exp
2017_yk_166,NA,NA,0.72233338,NA,NA,166,6/15/17,166,2017_yukon_king_yk166.exp
2017_yk_167,NA,NA,0.71338728,NA,NA,167,6/15/17,166,2017_yukon_king_yk167.exp
2017_yk_169,NA,NA,0.70871518,NA,NA,169,6/15/17,166,2017_yukon_king_yk169.exp
2017_yk_170,NA,NA,0.71877552,NA,NA,170,6/15/17,166,2017_yukon_king_yk170.exp
2017_yk_171,NA,NA,0.71236922,NA,NA,171,6/15/17,166,2017_yukon_king_yk171.exp
2017_yk_172,NA,NA,0.72402198,NA,NA,172,6/15/17,166,2017_yukon_king_yk172.exp
2017_yk_174,NA,NA,0.72326714,NA,NA,174,6/16/17,167,2017_yukon_king_yk174.exp
2017_yk_176,NA,NA,0.71160797,NA,NA,176,6/16/17,167,2017_yukon_king_yk176.exp
2017_yk_177,NA,NA,0.71200757,NA,NA,177,6/16/17,167,2017_yukon_king_yk177.exp
2017_yk_178,NA,NA,0.71665275,NA,NA,178,6/16/17,167,2017_yukon_king_yk178.exp
2017_yk_180,NA,NA,0.71319029,NA,NA,180,6/16/17,167,2017_yukon_king_yk180.exp
2017_yk_181,NA,NA,0.71463918,NA,NA,181,6/16/17,167,2017_yukon_king_yk181.exp
2017_yk_182,NA,NA,0.72427349,NA,NA,182,6/16/17,167,2017_yukon_king_yk182.exp
2017_yk_183,NA,NA,0.71316138,NA,NA,183,6/16/17,167,2017_yukon_king_yk183.exp
2017_yk_184,NA,NA,0.7237115,NA,NA,184,6/16/17,167,2017_yukon_king_yk184.exp
2017_yk_185,NA,NA,0.72281745,NA,NA,185,6/16/17,167,2017_yukon_king_yk185.exp
2017_yk_187,NA,NA,0.7229064,NA,NA,187,6/16/17,167,2017_yukon_king_yk187.exp
2017_yk_190,NA,NA,0.71457665,NA,NA,190,6/16/17,167,2017_yukon_king_yk190.exp
2017_yk_191,NA,NA,0.72243956,NA,NA,191,6/16/17,167,2017_yukon_king_yk191.exp
2017_yk_192,NA,NA,0.7148555,NA,NA,192,6/16/17,167,2017_yukon_king_yk192.exp
2017_yk_193,NA,NA,0.71437152,NA,NA,193,6/16/17,167,2017_yukon_king_yk193.exp
2017_yk_195,NA,NA,0.71443285,NA,NA,195,6/16/17,167,2017_yukon_king_yk195.exp
2017_yk_201,NA,NA,0.70813172,NA,NA,201,6/16/17,167,2017_yukon_king_yk201.exp
2017_yk_203,NA,NA,0.70949118,NA,NA,203,6/16/17,167,2017_yukon_king_yk203.exp
2017_yk_204,NA,NA,0.71468068,NA,NA,204,6/16/17,167,2017_yukon_king_yk204.exp
2017_yk_205,NA,NA,0.72285513,NA,NA,205,6/16/17,167,2017_yukon_king_yk205.exp
2017_yk_207,NA,NA,0.71171561,NA,NA,207,6/17/17,168,2017_yukon_king_yk207.exp
2017_yk_209,NA,NA,0.72154547,NA,NA,209,6/17/17,168,2017_yukon_king_yk209.exp
2017_yk_210,NA,NA,0.70909961,NA,NA,210,6/17/17,168,2017_yukon_king_yk210.exp
2017_yk_211,NA,NA,0.7156574,NA,NA,211,6/17/17,168,2017_yukon_king_yk211.exp
2017_yk_212,NA,NA,0.71241955,NA,NA,212,6/17/17,168,2017_yukon_king_yk212.exp
2017_yk_213,NA,NA,0.72335516,NA,NA,213,6/17/17,168,2017_yukon_king_yk213.exp
2017_yk_214,NA,NA,0.7225777,NA,NA,214,6/17/17,168,2017_yukon_king_yk214.exp
2017_yk_215,NA,NA,0.72229523,NA,NA,215,6/17/17,168,2017_yukon_king_yk215.exp
2017_yk_216,NA,NA,0.71803874,NA,NA,216,6/17/17,168,2017_yukon_king_yk216.exp
2017_yk_217,NA,NA,0.71011774,NA,NA,217,6/17/17,168,2017_yukon_king_yk217.exp
2017_yk_218,NA,NA,0.72406841,NA,NA,218,6/17/17,168,2017_yukon_king_yk218.exp
2017_yk_219,NA,NA,0.72259533,NA,NA,219,6/17/17,168,2017_yukon_king_yk219.exp
2017_yk_221,NA,NA,0.70830909,NA,NA,221,6/17/17,168,2017_yukon_king_yk221.exp
2017_yk_222a,NA,NA,0.70656572,NA,NA,222,6/17/17,168,2017_yukon_king_yk222a.exp
2017_yk_225,NA,NA,0.71180158,NA,NA,225,6/17/17,168,2017_yukon_king_yk225.exp
2017_yk_228,NA,NA,0.71449421,NA,NA,228,6/17/17,168,2017_yukon_king_yk228.exp
2017_yk_229,NA,NA,0.7125752,NA,NA,229,6/17/17,168,2017_yukon_king_yk229.exp
2017_yk_230,NA,NA,0.71305956,NA,NA,230,6/17/17,168,2017_yukon_king_yk230.exp
2017_yk_232,NA,NA,0.71467016,NA,NA,232,6/17/17,168,2017_yukon_king_yk232.exp
2017_yk_233,NA,NA,0.72012276,NA,NA,233,6/17/17,168,2017_yukon_king_yk233.exp
2017_yk_234,NA,NA,0.71171638,NA,NA,234,6/17/17,168,2017_yukon_king_yk234.exp
2017_yk_237,NA,NA,0.70903597,NA,NA,237,6/18/17,169,2017_yukon_king_yk237.exp
2017_yk_239,NA,NA,0.73960036,NA,NA,239,6/18/17,169,2017_yukon_king_yk239.exp
2017_yk_240,NA,NA,0.71385359,NA,NA,240,6/18/17,169,2017_yukon_king_yk240.exp
2017_yk_242,NA,NA,0.71463767,NA,NA,242,6/18/17,169,2017_yukon_king_yk242.exp
2017_yk_243,NA,NA,0.71011617,NA,NA,243,6/18/17,169,2017_yukon_king_yk243.exp
2017_yk_245,NA,NA,0.70684392,NA,NA,245,6/18/17,169,2017_yukon_king_yk245.exp
2017_yk_246,NA,NA,0.71071003,NA,NA,246,6/18/17,169,2017_yukon_king_yk246.exp
2017_yk_247,NA,NA,0.7080005,NA,NA,247,6/18/17,169,2017_yukon_king_yk247.exp
2017_yk_248,NA,NA,0.72273553,NA,NA,248,6/18/17,169,2017_yukon_king_yk248.exp
2017_yk_250,NA,NA,0.7078222,NA,NA,250,6/18/17,169,2017_yukon_king_yk250.exp
2017_yk_251,NA,NA,0.7078973,NA,NA,251,6/18/17,169,2017_yukon_king_yk251.exp
2017_yk_252,NA,NA,0.72384644,NA,NA,252,6/18/17,169,2017_yukon_king_yk252.exp
2017_yk_253,NA,NA,0.70628194,NA,NA,253,6/18/17,169,2017_yukon_king_yk253.exp
2017_yk_255,NA,NA,0.72658905,NA,NA,255,6/18/17,169,2017_yukon_king_yk255.exp
2017_yk_256,NA,NA,0.7090935,NA,NA,256,6/18/17,169,2017_yukon_king_yk256.exp
2017_yk_258,NA,NA,0.71201937,NA,NA,258,6/18/17,169,2017_yukon_king_yk258.exp
2017_yk_260,NA,NA,0.71353974,NA,NA,260,6/18/17,169,2017_yukon_king_yk260.exp
2017_yk_261,NA,NA,0.71148771,NA,NA,261,6/18/17,169,2017_yukon_king_yk261.exp
2017_yk_262,NA,NA,0.70859133,NA,NA,262,6/18/17,169,2017_yukon_king_yk262.exp
2017_yk_263,NA,NA,0.72203643,NA,NA,263,6/18/17,169,2017_yukon_king_yk263.exp
2017_yk_266,NA,NA,0.71197628,NA,NA,266,6/18/17,169,2017_yukon_king_yk266.exp
2017_yk_268,NA,NA,0.71563566,NA,NA,268,6/19/17,170,2017_yukon_king_yk268.exp
2017_yk_269,NA,NA,0.71132267,NA,NA,269,6/19/17,170,2017_yukon_king_yk269.exp
2017_yk_270,NA,NA,0.72236249,NA,NA,270,6/19/17,170,2017_yukon_king_yk270.exp
2017_yk_273,NA,NA,0.71179884,NA,NA,273,6/19/17,170,2017_yukon_king_yk273.exp
2017_yk_274,NA,NA,0.71950722,NA,NA,274,6/19/17,170,2017_yukon_king_yk274.exp
2017_yk_276,NA,NA,0.71623525,NA,NA,276,6/19/17,170,2017_yukon_king_yk276.exp
2017_yk_277,NA,NA,0.71719695000000006,NA,NA,277,6/19/17,170,2017_yukon_king_yk277.exp
2017_yk_280,NA,NA,0.71881511,NA,NA,280,6/21/17,172,2017_yukon_king_yk280.exp
2017_yk_281,NA,NA,0.71493008,NA,NA,281,6/21/17,172,2017_yukon_king_yk281.exp
2017_yk_282,NA,NA,0.71606494,NA,NA,282,6/21/17,172,2017_yukon_king_yk282.exp
2017_yk_284,NA,NA,0.72217694,NA,NA,284,6/21/17,172,2017_yukon_king_yk284.exp
2017_yk_301,NA,NA,0.71155614,NA,NA,301,6/19/17,170,2017_yukon_king_yk301.exp
2017_yk_302,NA,NA,0.72251907,NA,NA,302,6/19/17,170,2017_yukon_king_yk302.exp
2017_yk_303,NA,NA,0.70848897,NA,NA,303,6/19/17,170,2017_yukon_king_yk303.exp
2017_yk_304,NA,NA,0.71024316,NA,NA,304,6/19/17,170,2017_yukon_king_yk304.exp
2017_yk_305,NA,NA,0.73972689,NA,NA,305,6/19/17,170,2017_yukon_king_yk305.exp
2017_yk_306,NA,NA,0.724872,NA,NA,306,6/19/17,170,2017_yukon_king_yk306.exp
2017_yk_307,NA,NA,0.72253544,NA,NA,307,6/19/17,170,2017_yukon_king_yk307.exp
2017_yk_308,NA,NA,0.71459426,NA,NA,308,6/19/17,170,2017_yukon_king_yk308.exp
2017_yk_309,NA,NA,0.71398386,NA,NA,309,6/19/17,170,2017_yukon_king_yk309.exp
2017_yk_310,NA,NA,0.7136753,NA,NA,310,6/19/17,170,2017_yukon_king_yk310.exp
2017_yk_312,NA,NA,0.70802433,NA,NA,312,6/19/17,170,2017_yukon_king_yk312.exp
2017_yk_313,NA,NA,0.71450386,NA,NA,313,6/19/17,170,2017_yukon_king_yk313.exp
2017_yk_314,NA,NA,0.7102107,NA,NA,314,6/19/17,170,2017_yukon_king_yk314.exp
2017_yk_315,NA,NA,0.70744228,NA,NA,315,6/19/17,170,2017_yukon_king_yk315.exp
2017_yk_316,NA,NA,0.71289254,NA,NA,316,6/20/17,171,2017_yukon_king_yk316.exp
2017_yk_317,NA,NA,0.72308537,NA,NA,317,6/20/17,171,2017_yukon_king_yk317.exp
2017_yk_318,NA,NA,0.70719673,NA,NA,318,6/20/17,171,2017_yukon_king_yk318.exp
2017_yk_319,NA,NA,0.70706701,NA,NA,319,6/20/17,171,2017_yukon_king_yk319.exp
2017_yk_321,NA,NA,0.72229931,NA,NA,321,6/20/17,171,2017_yukon_king_yk321.exp
2017_yk_322,NA,NA,0.71247529,NA,NA,322,6/20/17,171,2017_yukon_king_yk322.exp
2017_yk_323,NA,NA,0.71903084,NA,NA,323,6/20/17,171,2017_yukon_king_yk323.exp
2017_yk_325,NA,NA,0.70478248,NA,NA,325,6/20/17,171,2017_yukon_king_yk325.exp
2017_yk_326,NA,NA,0.70605009,NA,NA,326,6/20/17,171,2017_yukon_king_yk326.exp
2017_yk_327,NA,NA,0.7103617,NA,NA,327,6/20/17,171,2017_yukon_king_yk327.exp
2017_yk_330,NA,NA,0.70718123,NA,NA,330,6/20/17,171,2017_yukon_king_yk330.exp
2017_yk_331,NA,NA,0.71252353,NA,NA,331,6/20/17,171,2017_yukon_king_yk331.exp
2017_yk_332,NA,NA,0.71177915,NA,NA,332,6/20/17,171,2017_yukon_king_yk332.exp
2017_yk_335,NA,NA,0.71239276,NA,NA,335,6/20/17,171,2017_yukon_king_yk335.exp
2017_yk_336,NA,NA,0.7077671,NA,NA,336,6/20/17,171,2017_yukon_king_yk336.exp
2017_yk_337,NA,NA,0.72284168,NA,NA,337,6/20/17,171,2017_yukon_king_yk337.exp
2017_yk_338,NA,NA,0.71835993,NA,NA,339,6/20/17,171,2017_yukon_king_yk338.exp
2017_yk_340,NA,NA,0.70775609,NA,NA,340,6/20/17,171,2017_yukon_king_yk340.exp
2017_yk_341,NA,NA,0.71180527,NA,NA,341,6/20/17,171,2017_yukon_king_yk341.exp
2017_yk_342,NA,NA,0.70746353,NA,NA,342,6/20/17,171,2017_yukon_king_yk342.exp
2017_yk_343,NA,NA,0.70701881,NA,NA,343,6/21/17,172,2017_yukon_king_yk343.exp
2017_yk_344,NA,NA,0.71058455,NA,NA,344,6/21/17,172,2017_yukon_king_yk344.exp
2017_yk_345,NA,NA,0.70899969,NA,NA,345,6/21/17,172,2017_yukon_king_yk345.exp
2017_yk_346,NA,NA,0.70666027,NA,NA,346,6/21/17,172,2017_yukon_king_yk346.exp
2017_yk_348,NA,NA,0.7090426,NA,NA,348,6/21/17,172,2017_yukon_king_yk348.exp
2017_yk_349,NA,NA,0.72402412,NA,NA,349,6/21/17,172,2017_yukon_king_yk349.exp
2017_yk_350,NA,NA,0.72324933,NA,NA,350,6/21/17,172,2017_yukon_king_yk350.exp
2017_yk_351,NA,NA,0.71463013,NA,NA,351,6/21/17,172,2017_yukon_king_yk351.exp
2017_yk_352,NA,NA,0.70809414,NA,NA,352,6/21/17,172,2017_yukon_king_yk352.exp
2017_yk_355,NA,NA,0.72132884,NA,NA,355,6/21/17,172,2017_yukon_king_yk355.exp
2017_yk_357,NA,NA,0.71066984,NA,NA,357,6/21/17,172,2017_yukon_king_yk357.exp
2017_yk_359,NA,NA,0.71290492,NA,NA,359,6/21/17,172,2017_yukon_king_yk359.exp
2017_yk_360,NA,NA,0.71222341,NA,NA,360,6/21/17,172,2017_yukon_king_yk360.exp
2017_yk_361,NA,NA,0.72273443,NA,NA,361,6/21/17,172,2017_yukon_king_yk361.exp
2017_yk_362,NA,NA,0.7122388,NA,NA,362,6/21/17,172,2017_yukon_king_yk362.exp
2017_yk_364,NA,NA,0.70765746,NA,NA,364,6/21/17,172,2017_yukon_king_yk364.exp
2017_yk_365,NA,NA,0.7064074,NA,NA,365,6/21/17,172,2017_yukon_king_yk365.exp
2017_yk_366,NA,NA,0.70717236000000006,NA,NA,366,6/22/17,173,2017_yukon_king_yk366.exp
2017_yk_367,NA,NA,0.72256006,NA,NA,367,6/22/17,173,2017_yukon_king_yk367.exp
2017_yk_369,NA,NA,0.72410373,NA,NA,369,6/22/17,173,2017_yukon_king_yk369.exp
2017_yk_370,NA,NA,0.70657889,NA,NA,370,6/22/17,173,2017_yukon_king_yk370.exp
2017_yk_371,NA,NA,0.71278048,NA,NA,371,6/22/17,173,2017_yukon_king_yk371.exp
2017_yk_374,NA,NA,0.71592406,NA,NA,374,6/22/17,173,2017_yukon_king_yk374.exp
2017_yk_375,NA,NA,0.70785744,NA,NA,375,6/22/17,173,2017_yukon_king_yk375.exp
