Kusk2017,Kusk2018,Kusk2019,Kusk2020,Kusk2021,mean_production,sd_production,cv_production
0,0,0,0,0,0,0,0
118.43636066049082,124.70026329972964,176.25246481319087,133.86212881838762,110.13124446984752,132.6764924123293,23.12989793458847,0.17433305263079946
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4272.43463927404,4372.621702275068,8020.409783128343,4563.759990360437,4533.924223835438,5152.630067774666,1437.8374336339396,0.2790492262633784
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
316.7767758838039,377.98173042396087,461.1612653563434,273.28881881048324,271.2622780488502,340.09417370468833,71.8848996360162,0.21136763048000795
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
118.43636066049082,124.70026329972964,176.25246481319087,133.86212881838762,110.13124446984752,132.6764924123293,23.12989793458847,0.17433305263079946
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
458.19867320669175,487.3830788264584,722.6478143068424,431.192127310392,454.34492429651766,510.7533235893805,107.44238109579,0.21036061075574747
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4272.43463927404,4372.621702275068,8020.409783128343,4563.759990360437,4533.924223835438,5152.630067774666,1437.8374336339396,0.2790492262633784
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
249.33794353527452,288.11106827051003,335.71968271351227,194.50997076566696,198.34378186807223,253.2044894306072,53.845928911205995,0.212657875981156
0,0,0,0,0,0,0,0
458.19867320669175,487.3830788264584,722.6478143068424,431.192127310392,454.34492429651766,510.7533235893805,107.44238109579,0.21036061075574747
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
458.19867320669175,487.3830788264584,722.6478143068424,431.192127310392,454.34492429651766,510.7533235893805,107.44238109579,0.21036061075574747
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
118.43636066049082,124.70026329972964,176.25246481319087,133.86212881838762,110.13124446984752,132.6764924123293,23.12989793458847,0.17433305263079946
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
118.43636066049082,124.70026329972964,176.25246481319087,133.86212881838762,110.13124446984752,132.6764924123293,23.12989793458847,0.17433305263079946
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4272.43463927404,4372.621702275068,8020.409783128343,4563.759990360437,4533.924223835438,5152.630067774666,1437.8374336339396,0.2790492262633784
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
277.2593458778606,368.3917101060409,501.446830424259,370.103120872883,222.74526772678797,347.9892550015662,95.01924761416353,0.27305224586240706
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.686450476504,590.2561741125293,718.6189999519651,432.2572699954747,394.1209986199983,522.9879786312943,117.90698791301577,0.22544875356712551
781.9195489332733,877.0560487906356,1166.927480652031,689.4647150758614,727.2203410593695,848.5176269022343,171.25737402593833,0.20183125087355494
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
303.8378901622094,346.1264202817384,441.6565460540009,259.8598531411778,270.90583635028537,324.4773091978824,65.83458287151903,0.20289425795062246
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
458.19867320669175,487.3830788264584,722.6478143068424,431.192127310392,454.34492429651766,510.7533235893805,107.44238109579,0.21036061075574747
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
249.33794353527452,288.11106827051003,335.71968271351227,194.50997076566696,198.34378186807223,253.2044894306072,53.845928911205995,0.212657875981156
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
234.35661302914173,262.16148485021733,347.96693076932655,206.80951980834675,213.05170704812852,252.86925110103215,51.341148635150624,0.20303436820255233
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
379.56898374270185,401.79385842299155,638.6839505829506,388.08393930056343,361.61115763007945,433.94837793585737,103.19293243042215,0.23780001879780102
0,0,0,0,0,0,0,0
470.3575401842253,523.5793358515845,766.8958729772686,545.4038640472871,445.5569799380318,550.3587185996795,114.02948576952701,0.2071912044196576
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
250.3790193940477,277.60734152293156,407.63449750412576,288.8686811000555,237.11533551240595,292.3209750067133,60.551479068416654,0.20714038418565778
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
250.3790193940477,277.60734152293156,407.63449750412576,288.8686811000555,237.11533551240595,292.3209750067133,60.551479068416654,0.20714038418565778
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4272.43463927404,4372.621702275068,8020.409783128343,4563.759990360437,4533.924223835438,5152.630067774666,1437.8374336339396,0.2790492262633784
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
250.3790193940477,277.60734152293156,407.63449750412576,288.8686811000555,237.11533551240595,292.3209750067133,60.551479068416654,0.20714038418565778
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
151.84860374209708,168.30864435535713,253.30832606203396,172.23048521948206,144.77085868644144,178.09338361308232,38.952744204940245,0.21872089470525882
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
61.00668080163753,67.73162528992162,101.47043257938078,69.52038782556166,58.08255386794474,71.56233607288927,15.53360563994955,0.2170639821501623
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
230.69836638252144,234.15074144768948,454.8156102385398,262.9677599502819,259.891718230597,288.5048392499259,84.17372739010112,0.29175845926516025
0,0,0,0,0,0,0,0
35.285593250559046,39.36595261268104,56.80096415703907,41.42604529125919,33.43681644939657,41.26307435218698,8.270819102005836,0.20044117487255222
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
117.94862741206838,126.41159294075408,193.61894675641113,105.19723341614484,108.00835791153638,130.23695168738294,32.569959945694094,0.2500823270485791
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085.4000684759335,1210.9301170145352,1635.5525492860806,1221.1982395483124,750.7228719659666,1180.7607692581655,284.04478452865317,0.24056082478681054
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
470.3575401842253,523.5793358515845,766.8958729772686,545.4038640472871,445.5569799380318,550.3587185996795,114.02948576952701,0.2071912044196576
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2937.247651416354,3542.096557011649,5024.883763873039,3732.2023754276306,2870.738247909796,3621.4337191276936,777.1602633130699,0.2146001621424862
0,0,0,0,0,0,0,0
224.0425808700856,267.20797022570946,282.38601938288855,164.24950591889177,175.31197305858154,222.63960989123137,47.343954139214,0.21264838795910337
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27.96469307438219,26.101249922252908,35.53276403377633,28.31381205277695,24.686312709071885,28.519766358452056,3.7437213719754703,0.13126760313960248
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
